frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
328,11.493,NaN,NaN,False,False,422.78772,168.312851,False,False,0,competicion
329,11.528,420.421448,168.28894,False,False,422.302399,168.407196,False,False,0,competicion
330,11.561999999999999,NaN,NaN,False,False,421.825989,168.726013,False,False,0,competicion
331,11.595000000000001,418.284302,170.248276,False,False,421.297058,169.208633,False,False,0,competicion
332,11.621,419.216705,170.308151,False,False,421.044678,169.844833,False,False,0,competicion
333,11.651999999999999,419.543243,170.600876,False,False,420.891327,170.533539,False,False,0,competicion
334,11.683999999999999,417.89151,172.420975,False,False,421.01651,171.109863,False,False,0,competicion
335,11.731999999999999,417.554138,172.583328,False,False,421.325836,171.504837,False,False,0,competicion
336,11.766,NaN,NaN,False,False,421.83725,171.816528,False,False,0,competicion
337,11.798,NaN,NaN,False,False,422.467041,171.917999,False,False,0,competicion
338,11.832000000000001,NaN,NaN,False,False,423.42688,171.971252,False,False,0,competicion
339,11.867000000000001,NaN,NaN,False,False,424.456848,171.955826,False,False,0,competicion
340,11.891999999999999,NaN,NaN,False,False,425.655121,171.87558,False,False,0,competicion
341,11.923999999999999,NaN,NaN,False,False,427.16333,171.830887,False,False,0,competicion
342,11.962,NaN,NaN,False,False,428.311493,171.655975,False,False,0,competicion
343,12.01,NaN,NaN,False,False,428.804047,171.461182,False,False,0,competicion
344,12.034000000000001,NaN,NaN,False,False,428.521606,170.657547,False,False,0,competicion
345,12.052,NaN,NaN,False,False,431.707184,181.553192,False,False,0,competicion
346,12.084,NaN,NaN,False,False,435.658661,182.689499,False,False,0,competicion
347,12.132999999999999,NaN,NaN,False,False,438.625183,181.415497,False,False,0,competicion
348,12.166,NaN,NaN,False,False,441.021027,178.264832,False,False,0,competicion
349,12.196999999999999,NaN,NaN,False,False,442.527985,176.960983,False,False,0,competicion
350,12.233000000000001,NaN,NaN,False,False,443.143768,178.241257,False,False,0,competicion
351,12.275,NaN,NaN,False,False,444.211853,178.758469,False,False,0,competicion
352,12.301,NaN,NaN,False,False,446.52829,178.496063,False,False,0,competicion
353,12.327999999999999,NaN,NaN,False,False,447.15683,176.954483,False,False,0,competicion
354,12.359999999999999,NaN,NaN,False,False,448.922058,176.159271,False,False,0,competicion
355,12.388,NaN,NaN,False,False,450.105225,176.290848,False,False,0,competicion
356,12.420999999999999,NaN,NaN,False,False,451.770874,176.430008,False,False,0,competicion
357,12.452999999999999,NaN,NaN,False,False,452.038666,176.377533,False,False,0,competicion
358,12.484,NaN,NaN,False,False,453.785828,175.709946,False,False,0,competicion
359,12.532,NaN,NaN,False,False,454.130157,174.742279,False,False,0,competicion
360,12.565,NaN,NaN,False,False,454.520081,174.91803,False,False,0,competicion
361,12.597,NaN,NaN,False,False,453.919678,177.948593,False,False,0,competicion
362,12.629,NaN,NaN,False,False,453.394104,178.378433,False,False,0,competicion
363,12.662000000000001,NaN,NaN,False,False,453.878479,178.101273,False,False,0,competicion
364,12.693,NaN,NaN,False,False,453.935272,178.529465,False,False,0,competicion
365,12.725,NaN,NaN,False,False,456.121918,175.672562,False,False,0,competicion
366,12.762,NaN,NaN,False,False,455.662476,176.303299,False,False,0,competicion
367,12.789,NaN,NaN,False,False,455.823181,176.415283,False,False,0,competicion
368,12.82,NaN,NaN,False,False,455.982025,176.840317,False,False,0,competicion
369,12.853999999999999,NaN,NaN,False,False,455.680908,177.166672,False,False,0,competicion
370,12.888999999999999,NaN,NaN,False,False,454.644989,179.018967,False,False,0,competicion
371,12.933999999999999,NaN,NaN,False,False,456.204865,177.061386,False,False,0,competicion
372,12.965,NaN,NaN,False,False,456.496674,176.590973,False,False,0,competicion
373,12.999000000000001,NaN,NaN,False,False,454.913269,174.802505,False,False,0,competicion
374,13.036,NaN,NaN,False,False,455.067291,173.41655,False,False,0,competicion
375,13.061999999999999,NaN,NaN,False,False,454.360504,173.222824,False,False,0,competicion
376,13.092000000000001,NaN,NaN,False,False,454.650085,173.517517,False,False,0,competicion
377,13.125999999999999,NaN,NaN,False,False,456.002472,175.525406,False,False,0,competicion
378,13.157999999999999,NaN,NaN,False,False,455.612122,175.713806,False,False,0,competicion
379,13.189,NaN,NaN,False,False,455.467133,176.063492,False,False,0,competicion
380,13.221,NaN,NaN,False,False,453.763184,178.113251,False,False,0,competicion
381,13.253,NaN,NaN,False,False,453.666656,178.004715,False,False,0,competicion
382,13.284000000000001,NaN,NaN,False,False,452.979279,177.131821,False,False,0,competicion
383,13.332000000000001,NaN,NaN,False,False,453.154816,175.260468,False,False,0,competicion
384,13.366,NaN,NaN,False,False,453.235535,172.792419,False,False,0,competicion
385,13.398,NaN,NaN,False,False,452.630951,169.763885,False,False,0,competicion
386,13.429,NaN,NaN,False,False,457.782898,160.836929,False,False,0,competicion
387,13.461,NaN,NaN,False,False,457.403778,157.550308,False,False,0,competicion
388,13.494999999999999,NaN,NaN,False,False,457.565125,154.896637,False,False,0,competicion
389,13.525,NaN,NaN,False,False,457.917725,152.687057,False,False,0,competicion
390,13.558,NaN,NaN,False,False,451.610474,158.305237,False,False,0,competicion
391,13.589,NaN,NaN,False,False,446.944031,128.086517,False,False,0,competicion
392,13.621,NaN,NaN,False,False,448.340088,132.038284,False,False,0,competicion
393,13.654,NaN,NaN,False,False,448.968506,133.776947,False,False,0,competicion
394,13.683999999999999,NaN,NaN,False,False,446.041077,139.699997,False,False,0,competicion
395,13.736000000000001,NaN,NaN,False,False,445.66861,140.818268,False,False,0,competicion
396,13.766,NaN,NaN,False,False,445.276306,141.331558,False,False,0,competicion
397,13.797000000000001,NaN,NaN,False,False,446.795349,142.41861,False,False,0,competicion
398,13.83,NaN,NaN,False,False,445.492432,141.46698,False,False,0,competicion
399,13.861000000000001,NaN,NaN,False,False,444.502411,138.717041,False,False,0,competicion
400,13.893000000000001,NaN,NaN,False,False,444.852173,132.333328,False,False,0,competicion
401,13.927,NaN,NaN,False,False,442.658356,143.771591,False,False,0,competicion
402,13.958,NaN,NaN,False,False,442.523529,143.233566,False,False,0,competicion
403,13.994,NaN,NaN,False,False,442.473328,142.572739,False,False,0,competicion
404,14.023,NaN,NaN,False,False,442.653015,142.600174,False,False,0,competicion
405,14.057,NaN,NaN,False,False,444.117584,143.046173,False,False,0,competicion
406,14.098000000000001,NaN,NaN,False,False,444.23056,142.750214,False,False,0,competicion
407,14.132999999999999,NaN,NaN,False,False,444.331451,142.626053,False,False,0,competicion
408,14.167,NaN,NaN,False,False,443.967346,142.761505,False,False,0,competicion
409,14.198,NaN,NaN,False,False,442.875183,143.018158,False,False,0,competicion
410,14.228999999999999,NaN,NaN,False,False,441.811768,142.677963,False,False,0,competicion
411,14.260999999999999,NaN,NaN,False,False,441.265167,142.312805,False,False,0,competicion
412,14.292999999999999,NaN,NaN,False,False,440.503784,139.432281,False,False,0,competicion
413,14.324,NaN,NaN,False,False,439.513702,136.87587,False,False,0,competicion
414,14.356999999999999,NaN,NaN,False,False,440.283783,134.486206,False,False,0,competicion
415,14.388,NaN,NaN,False,False,440.847778,134.394775,False,False,0,competicion
416,14.42,NaN,NaN,False,False,442.552246,136.331467,False,False,0,competicion
417,14.452999999999999,NaN,NaN,False,False,442.713165,136.900299,False,False,0,competicion
418,14.484999999999999,NaN,NaN,False,False,442.929413,138.59967,False,False,0,competicion
419,14.535,NaN,NaN,False,False,442.308624,139.219696,False,False,0,competicion
420,14.567,NaN,NaN,False,False,441.744568,139.588989,False,False,0,competicion
421,14.598000000000001,NaN,NaN,False,False,440.445038,141.114868,False,False,0,competicion
422,14.630000000000001,NaN,NaN,False,False,438.507599,142.909531,False,False,0,competicion
423,14.662000000000001,NaN,NaN,False,False,436.014099,144.98204,False,False,0,competicion
424,14.693,NaN,NaN,False,False,433.592499,147.603943,False,False,0,competicion
425,14.725,NaN,NaN,False,False,431.19455,150.065735,False,False,0,competicion
426,14.757,NaN,NaN,False,False,429.238953,152.284393,False,False,0,competicion
427,14.789,NaN,NaN,False,False,428.146515,153.535477,False,False,0,competicion
428,14.821,NaN,NaN,False,False,427.689362,154.21817,False,False,0,competicion
429,14.853,NaN,NaN,False,False,427.219116,154.453049,False,False,0,competicion
430,14.885,NaN,NaN,False,False,426.966949,154.846893,False,False,0,competicion
431,14.933999999999999,NaN,NaN,False,False,425.54657,155.589539,False,False,0,competicion
432,14.965999999999999,NaN,NaN,False,False,425.584412,155.457336,False,False,0,competicion
433,14.996,NaN,NaN,False,False,425.897736,155.547775,False,False,0,competicion
434,15.028,NaN,NaN,False,False,426.06015,155.751511,False,False,0,competicion
435,15.061999999999999,NaN,NaN,False,False,426.427002,156.188293,False,False,0,competicion
436,15.093999999999999,NaN,NaN,False,False,427.007751,156.281555,False,False,0,competicion
437,15.124000000000001,NaN,NaN,False,False,427.802338,156.53627,False,False,0,competicion
438,15.157999999999999,NaN,NaN,False,False,428.118713,156.991058,False,False,0,competicion
439,15.189,NaN,NaN,False,False,428.422211,157.552811,False,False,0,competicion
440,15.220000000000001,NaN,NaN,False,False,428.806274,158.137634,False,False,0,competicion
441,15.254,NaN,NaN,False,False,429.192719,158.353378,False,False,0,competicion
442,15.284000000000001,NaN,NaN,False,False,429.893799,158.650513,False,False,0,competicion
443,15.333,NaN,NaN,False,False,430.124298,158.876434,False,False,0,competicion
444,15.367000000000001,NaN,NaN,False,False,430.167236,158.849686,False,False,0,competicion
445,15.397,NaN,NaN,False,False,430.449432,159.240387,False,False,0,competicion
446,15.429,NaN,NaN,False,False,430.431854,159.086441,False,False,0,competicion
447,15.461,NaN,NaN,False,False,430.625275,158.798294,False,False,0,competicion
448,15.492000000000001,NaN,NaN,False,False,430.602661,158.625259,False,False,0,competicion
449,15.523999999999999,NaN,NaN,False,False,430.424316,158.776886,False,False,0,competicion
450,15.555999999999999,NaN,NaN,False,False,430.210693,158.999344,False,False,0,competicion
451,15.587999999999999,NaN,NaN,False,False,429.888458,159.133209,False,False,0,competicion
452,15.621,NaN,NaN,False,False,430.005951,158.955429,False,False,0,competicion
453,15.651999999999999,NaN,NaN,False,False,430.071869,158.627823,False,False,0,competicion
454,15.683999999999999,NaN,NaN,False,False,430.022766,158.282501,False,False,0,competicion
455,15.736000000000001,NaN,NaN,False,False,430.257538,158.066544,False,False,0,competicion
456,15.791,NaN,NaN,False,False,430.148407,157.791672,False,False,0,competicion
457,15.81,NaN,NaN,False,False,430.335052,157.724075,False,False,0,competicion
458,15.83,NaN,NaN,False,False,430.441956,157.37056,False,False,0,competicion
459,15.861000000000001,NaN,NaN,False,False,430.540222,157.434814,False,False,0,competicion
460,15.891999999999999,NaN,NaN,False,False,430.816315,157.235336,False,False,0,competicion
461,15.923999999999999,NaN,NaN,False,False,430.922729,156.966721,False,False,0,competicion
462,15.956,NaN,NaN,False,False,431.12912,156.672012,False,False,0,competicion
463,15.99,NaN,NaN,False,False,431.20575,156.549774,False,False,0,competicion
464,16.02,NaN,NaN,False,False,431.207153,156.372482,False,False,0,competicion
465,16.053000000000001,NaN,NaN,False,False,431.183838,156.018097,False,False,0,competicion
466,16.085000000000001,NaN,NaN,False,False,431.287354,155.74205,False,False,0,competicion
467,16.132000000000001,NaN,NaN,False,False,431.285339,155.560455,False,False,0,competicion
468,16.164999999999999,NaN,NaN,False,False,431.176605,155.321472,False,False,0,competicion
469,16.196999999999999,NaN,NaN,False,False,431.231049,155.069397,False,False,0,competicion
470,16.23,NaN,NaN,False,False,431.267609,154.801865,False,False,0,competicion
471,16.262,NaN,NaN,False,False,431.511902,154.829453,False,False,0,competicion
472,16.295000000000002,NaN,NaN,False,False,431.72876,154.985214,False,False,0,competicion
473,16.324999999999999,NaN,NaN,False,False,431.542877,154.843903,False,False,0,competicion
474,16.358000000000001,NaN,NaN,False,False,431.127655,154.77623,False,False,0,competicion
475,16.388000000000002,NaN,NaN,False,False,430.316376,154.311646,False,False,0,competicion
476,16.420000000000002,NaN,NaN,False,False,429.692261,154.436386,False,False,0,competicion
477,16.459,NaN,NaN,False,False,429.219269,154.730072,False,False,0,competicion
478,16.501999999999999,NaN,NaN,False,False,428.782166,155.084732,False,False,0,competicion
479,16.532,423.875305,154.427063,False,False,428.35968,155.860779,False,False,0,competicion
480,16.564,NaN,NaN,False,False,427.723785,156.170883,False,False,0,competicion
481,16.602,424.635742,156.29776,False,False,426.842682,156.574646,False,False,0,competicion
482,16.635999999999999,NaN,NaN,False,False,426.378143,156.96933,False,False,0,competicion
483,16.664000000000001,NaN,NaN,False,False,425.445526,156.986206,False,False,0,competicion
484,16.696999999999999,NaN,NaN,False,False,424.568695,156.795319,False,False,0,competicion
485,16.73,NaN,NaN,False,False,424.044128,156.962723,False,False,0,competicion
486,16.756,NaN,NaN,False,False,423.20813,156.668518,False,False,0,competicion
487,16.792000000000002,NaN,NaN,False,False,422.549072,156.188492,False,False,0,competicion
488,16.844000000000001,NaN,NaN,False,False,422.12854,156.006409,False,False,0,competicion
489,16.867000000000001,NaN,NaN,False,False,422.16452,156.118301,False,False,0,competicion
490,16.885000000000002,NaN,NaN,False,False,422.045593,155.661789,False,False,0,competicion
491,16.931999999999999,NaN,NaN,False,False,421.957672,155.501953,False,False,0,competicion
492,16.966999999999999,158.354767,141.434128,False,False,421.926453,155.61554,False,False,0,competicion
493,16.997,160.357941,142.38327,False,False,422.113525,155.821655,False,False,0,competicion
494,17.029,161.088837,142.313507,False,False,422.060547,155.014938,False,False,0,competicion
495,17.061,162.334,142.756714,False,False,422.126038,154.736298,False,False,0,competicion
496,17.093,163.13591,142.902634,False,False,422.216827,154.13356,False,False,0,competicion
497,17.123999999999999,164.155426,143.173416,False,False,422.041107,153.794525,False,False,0,competicion
498,17.158000000000001,164.52887,142.782806,False,False,420.493988,151.532135,False,False,0,competicion
499,17.189,165.285339,143.003891,False,False,420.271057,150.945023,False,False,0,competicion
500,17.221,165.831787,143.002487,False,False,420.242584,150.968613,False,False,0,competicion
501,17.253,166.17131,143.230057,False,False,420.807892,151.496536,False,False,0,competicion
502,17.283999999999999,166.227188,143.263184,False,False,422.297791,154.288559,False,False,0,competicion
503,17.332999999999998,166.264175,143.114014,False,False,421.411926,152.704315,False,False,0,competicion
504,17.367000000000001,166.241089,143.391144,False,False,420.656219,151.630875,False,False,0,competicion
505,17.396000000000001,165.971085,143.086731,False,False,420.347656,151.093124,False,False,0,competicion
506,17.428999999999998,165.498779,142.727493,False,False,420.393311,150.62822,False,False,0,competicion
507,17.460999999999999,165.134598,143.047379,False,False,420.586273,150.660172,False,False,0,competicion
508,17.492999999999999,164.796326,143.529541,False,False,421.214478,150.892761,False,False,0,competicion
509,17.524999999999999,164.030075,144.127075,False,False,421.922638,151.364639,False,False,0,competicion
510,17.556999999999999,163.983429,145.800491,False,False,423.295715,153.759277,False,False,0,competicion
511,17.588000000000001,164.138519,147.448456,False,False,423.435272,154.732117,False,False,0,competicion
512,17.620000000000001,164.991379,149.424789,False,False,423.520935,154.948166,False,False,0,competicion
513,17.652000000000001,166.061707,151.823349,False,False,423.891205,155.221054,False,False,0,competicion
514,17.684000000000001,166.927414,154.355408,False,False,424.276031,155.480698,False,False,0,competicion
515,17.731999999999999,167.557373,156.497818,False,False,424.313202,155.638824,False,False,0,competicion
516,17.765000000000001,168.02388,158.815964,False,False,424.34787,155.596771,False,False,0,competicion
517,17.797999999999998,167.97934,160.838501,False,False,424.093903,155.467026,False,False,0,competicion
518,17.829000000000001,167.902512,162.596436,False,False,423.879669,155.333786,False,False,0,competicion
519,17.861999999999998,167.314407,164.025757,False,False,423.596802,155.141235,False,False,0,competicion
520,17.891999999999999,166.745224,165.042374,False,False,423.511719,155.238876,False,False,0,competicion
521,17.923999999999999,166.397934,166.145218,False,False,423.334869,155.340179,False,False,0,competicion
522,17.959,166.194489,166.983353,False,False,423.064636,155.523422,False,False,0,competicion
523,17.989999999999998,166.061752,167.889557,False,False,422.98053,155.679581,False,False,0,competicion
524,18.023,166.28067,168.234482,False,False,422.756622,155.730576,False,False,0,competicion
525,18.052,166.619461,168.576157,False,False,422.605103,155.975601,False,False,0,competicion
526,18.085000000000001,167.29863,168.806458,False,False,422.549927,156.024963,False,False,0,competicion
527,18.132999999999999,167.963394,168.919968,False,False,422.370209,156.172287,False,False,0,competicion
528,18.164999999999999,168.582611,168.956543,False,False,422.265808,156.362045,False,False,0,competicion
529,18.198,169.71907,169.089279,False,False,422.036835,156.705551,False,False,0,competicion
530,18.23,170.568253,169.081528,False,False,421.80484,156.87825,False,False,0,competicion
531,18.262,171.803101,169.342041,False,False,421.508759,156.948242,False,False,0,competicion
532,18.292999999999999,172.813477,169.265991,False,False,420.982208,157.090286,False,False,0,competicion
533,18.326000000000001,174.147827,169.820358,False,False,420.521149,157.240906,False,False,0,competicion
534,18.359000000000002,175.600388,170.1026,False,False,420.070404,157.514633,False,False,0,competicion
535,18.390000000000001,176.972595,170.30394,False,False,419.305542,156.853043,False,False,0,competicion
536,18.420999999999999,178.219604,170.67598,False,False,418.458008,156.532181,False,False,0,competicion
537,18.452999999999999,179.66716,171.266174,False,False,417.934631,155.548294,False,False,0,competicion
